Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1705	Lesser Moonstone	748	143	0.0749	0.0749	0.75	1.35	0.87	1.27	-0.0426	1384.21	138.5	0.1001
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1707	Stormwind Brie	0	0	0	0	0.51	0.8	0.02	0.71	-0.1649	2.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1708	Sweet Nectar	5062	16	0.5062	0.5	1.2	0.31	0.57	0.16	-0.0562	3.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1710	Greater Healing Potion	19800	24	1.98	1.98	5.95	15.45	13.73	15.59	0.0992	52.21	11.21	0.2147
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1711	Scroll of Stamina II	13600	4	1.36	1.36	17.68	12.15	2.12	9.08	-0.1135	13.07	0.07	0.0054
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1713	Ankh of Life	2885000	3	288.5	288.5	287.92	108.43	313.7	81.85	0.0464	3.5	0.07	0.02
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1714	Necklace of Calisea	10000000	1	1000	1000	625.68	463.45	882.63	403.32	0.1166	0.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1715	Polished Jazeraint Armor	0	0	0	0	399.38	239.83	331.16	231.63	0.011	1	0.14	0.14
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1716	Robe of the Magi	4982499	7	498.2499	498.2499	418.06	161.36	602.74	137.13	0.0344	9.43	0.14	0.0148
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1717	Double Link Tunic	19990000	2	1999	1999	2413	1351.95	1702.46	1145.91	0.0036	3	0.21	0.07
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1718	Basilisk Hide Pants	4745811	2	474.5811	474.5811	487.25	17.69	466.52	5.29	-0.0075	5.57	0.07	0.0126
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1720	Tanglewood Staff	1769998	1	176.9999	176.9999	99	99.19	138.3	100	0.0191	2.79	0.07	0.0251
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1721	Viking Warhammer	600000	2	60	60	60	78.94	15.14	50.68	-0.1227	2	0.14	0.07
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1722	Thornstone Sledgehammer	4000000	2	400	400	3449	1620.24	3443.65	1483	0.0306	2.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1725	Large Knapsack	150000	1	15	15	11.95	6.45	12.24	6.71	0.0046	9.71	1.21	0.1246
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1726	Poison-Tipped Bone Spear	1247500	2	124.75	124.75	50	24.52	56.28	25.28	0.02	2.5	0.07	0.028
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1727	Sword of Decay	24699994	2	2469.9994	2469.9994	2480	10	2478.24	7.99	-0.0004	3.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1728	Teebu's Blazing Longsword	300000000	1	30000	30000	17500	5868.46	10314.68	4287.9	-0.0576	9.64	0.79	0.082
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1752	Linked Chain Shoulderpads	0	0	0	0	5	0	5	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1753	Linked Chain Vest	0	0	0	0	15	0	15	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1764	Canvas Shoes	0	0	0	0	559	0	559	0	0	0.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1767	Canvas Gloves	0	0	0	0	0.15	0	0.15	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1769	Canvas Shoulderpads	0	0	0	0	0.9	0.1	1.1	0.06	0.0231	0.57	0.21	0.3684
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1770	Canvas Vest	0	0	0	0	25	19.06	0.06	10.2	-0.1881	0.86	0.07	0.0814
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1778	Brocade Vest	4360000	1	436	436	436	0	436	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1786	Cross-Stitched Vest	53588	1	5.3588	5.3588	5.36	0	5.36	0	0	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1793	Patched Leather Shoulderpads	0	0	0	0	0.14	0	0.14	0	0	0.14	0.07	0.5
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1794	Patched Leather Jerkin	0	0	0	0	27.5	19.72	0.08	9.99	-0.1824	0.86	0.07	0.0814
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1827	Meat Cleaver	0	0	0	0	345	0	359	0	0.0028	0.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1828	Stone War Axe	0	0	0	0	205	0	219	0	0.0047	0.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1925	Defias Rapier	400228448	1	40022.8448	40022.8448	39661.38	5647.7	34371.47	5177.54	-0.0146	1.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1926	Weighted Sap	10219998	1	1021.9998	1021.9998	1022	0	1022	0	0	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1927	Deadmines Cleaver	0	0	0	0	333	89.06	417.41	57.13	0.0494	0.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1930	Stonemason Cloak	0	0	0	0	99.5	0.61	97.33	0.41	-0.005	0.36	0.07	0.1944
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1935	Assassin's Blade	79699994	1	7969.9994	7969.9994	7980	874.02	7229.72	823.98	-0.0105	2.71	0.07	0.0258
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1936	Goblin Screwdriver	60000000	1	6000	6000	6000	0	6000	0	0	1.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1943	Goblin Mail Leggings	0	0	0	0	9999	854.04	11105.37	625.8	0.0083	1.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1951	Blackwater Cutlass	153999	11	15.3999	15.3999	44.9	40.87	61.43	41.49	0.0464	10.64	0.93	0.0874
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1958	Petrified Shinbone	999999	2	99.9999	99.9999	350	154.84	221.77	146.9	-0.0402	1.79	0.14	0.0782
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1973	Orb of Deception	35000000	3	3500	3500	5458.7	4211.95	1541.59	2590.96	-0.1154	15.36	0.79	0.0514
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1974	Mindthrust Bracers	20000000	4	2000	2000	2976.75	361.44	2487.36	245.28	-0.0222	6.14	0.21	0.0342
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1975	Pysan's Old Greatsword	0	0	0	0	8999.84	0	9013.84	0	0.0001	0.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1979	Wall of the Dead	999996	4	99.9996	99.9996	351	197.58	215.59	192.44	-0.0495	4.14	0.79	0.1908
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1980	Underworld Band	17970000	1	1797	1797	1435.49	777.97	1641.55	545.95	0.0817	3.86	0.14	0.0363
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1981	Icemail Jerkin	2300995	3	230.0995	230.0995	236	224.99	160.32	226.97	-0.0504	4.07	0.14	0.0344
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1982	Nightblade	9990000	2	999	999	610.98	383.65	1024.61	338.65	0.0601	7.71	0.43	0.0558
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1988	Chief Brigadier Gauntlets	8489987	3	848.9988	848.9988	849	91.26	785.37	49.2	-0.0165	7.71	0.14	0.0182
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1990	Ballast Maul	140000	2	14	14	12.71	12.73	3	6.84	-0.1469	3.43	0.07	0.0204
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1993	Ogremind Ring	0	0	0	0	13.09	0.54	14.26	0.36	0.0393	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1994	Ebonclaw Reaver	462446	4	46.2446	46.2446	50	179.65	4.5	145.06	-0.1585	5.93	0.07	0.0118
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	1997	Pressed Felt Robe	5445142	1	544.5142	544.5142	542.07	292.49	645.96	279.7	0.1179	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2011	Twisted Sabre	500000	4	50	50	500	239.95	173.08	150.26	-0.0675	1.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2016	Dusty Chain Armor	3739450	1	373.945	373.945	875	987.83	289.85	813.17	-0.1059	1.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2017	Glowing Leather Bracers	10000000	1	1000	1000	267	0	267	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2027	Scimitar	2500	1	0.25	0.25	0.25	0	0.25	0	0	0.36	0.07	0.1944
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2029	Cleaver	0	0	0	0	0.45	0.17	0.23	0.09	-0.1237	0.71	0.14	0.1972
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2034	Scholarly Robes	299993	9	29.9993	29.9993	30.14	8.3	26.26	8.39	-0.012	13.36	0.64	0.0479
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2040	Troll Protector	12000000	5	1200	1200	1629.5	218.98	1667.34	222.37	0.0056	3.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2059	Sentry Cloak	1075880	8	107.588	106.24	111.32	50.61	92.74	49.43	-0.0025	14.57	0.64	0.0439
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2072	Dwarven Magestaff	90000	2	9	9	8.5	8.6	14.56	8.38	0.0534	4.14	0.43	0.1039
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2073	Dwarven Hatchet	199999	4	19.9999	19.9999	11.5	27.6	19.91	27.93	0.0145	3.36	0.71	0.2113
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2075	Heavy Mace	199999	4	19.9999	19.9999	19.59	9.4	16.9	9.03	0.0063	7.29	0.21	0.0288
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2077	Magician Staff	1499163	5	149.9163	149.9163	51.21	92.74	197.61	60.93	0.1655	5.57	0.5	0.0898
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2078	Northern Shortsword	649898	1	64.9898	64.9898	5.28	30.37	2.89	25.33	-0.1212	3.64	0.21	0.0577
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2079	Sergeant's Warhammer	250000	3	25	25	18.46	50.12	0.56	38.42	-0.1746	3.5	0.14	0.04
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2080	Hillborne Axe	99499	2	9.95	9.95	10	28.9	2.15	24.92	-0.1406	2.07	0.07	0.0338
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2087	Hard Crawler Carapace	0	0	0	0	117	48.36	145.7	41.92	0.0511	1.29	0.21	0.1628
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2088	Long Crawler Limb	0	0	0	0	35	0	35	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2098	Double-Barreled Shotgun	9490000	3	949	949	659	895.52	1526.81	806.52	0.1977	1.79	0.07	0.0391
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2099	Dwarven Hand Cannon	889999	4	88.9999	88.9999	241.25	76.24	213.43	77.62	-0.0087	5.79	0.14	0.0242
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2100	Precisely Calibrated Boomstick	1485000	3	148.5	148.5	500	426.82	74.93	278.78	-0.1347	4.71	0.07	0.0149
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2140	Carving Knife	50000	5	5	5	15	23.63	1.5	19.13	-0.1467	5.29	0.57	0.1078
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2163	Shadowblade	7999997	2	799.9997	799.9997	648.99	281.27	916.7	233.28	0.0625	4.21	0.21	0.0499
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2164	Gut Ripper	3299999	2	329.9999	329.9999	330	89.51	347.07	87.21	0.0167	2.71	0.36	0.1328
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2166	Foreman's Leggings	29999999	1	2999.9999	2999.9999	975.5	1376.8	3602.52	500.94	0.1992	1.36	0.07	0.0515
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2167	Foreman's Gloves	42000000	1	4200	4200	4200	0	4200	0	0	1.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2194	Diamond Hammer	216998	2	21.6998	21.6998	29.5	222.59	166.33	201.29	0.0313	4.36	0.21	0.0482
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2205	Duskbringer	594043782	1	59404.3782	59404.3782	59404.38	16244.12	53600.31	15740.99	-0.0002	1.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2207	Jambiya	0	0	0	0	100	257.12	188.07	272.97	0.1114	1.29	0.21	0.1628
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2233	Shadow Weaver Leggings	0	0	0	0	490	0	490	0	0	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2234	Nightwalker Armor	4499999	2	449.9999	449.9999	500	377.97	447.53	390.03	-0.0197	3.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2236	Blackfang	2800000	6	280	280	69	81.29	69.86	82.25	-0.0245	7.5	0.29	0.0387
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2243	Hand of Edward the Odd	2217777	7	221.7777	221.75	338.84	151.59	398.24	134.68	0.0486	7.29	0.07	0.0096
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2244	Krol Blade	49660000	1	4966	4966	499.82	679.96	1049.98	599.88	0.0355	4.79	0.29	0.0605
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2245	Helm of Narv	0	0	0	0	699	339.15	994.71	134.71	0.1107	4.93	0.36	0.073
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2246	Myrmidon's Signet	2432490	3	243.249	243.249	900	527.49	514.01	511.53	-0.0477	3.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2251	Gooey Spider Leg	2000	34	0.2	0.025	0.28	1.09	0.15	0.98	-0.1386	36.21	5.86	0.1618
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2256	Skeletal Club	1499493	5	149.9493	149.9493	59.31	57.91	143.45	42.1	0.0987	11	0.64	0.0582
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2264	Mantle of Thieves	0	0	0	0	12999	0	12999	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2273	Guerrilla Armor	0	0	0	0	664	0.77	664.15	0.68	-0.0001	1.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2274	Sapper's Gloves	0	0	0	0	999.09	284.03	866.6	259.21	0.0028	0.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2276	Swampwalker Boots	2007500	3	200.75	200.75	400.43	531.47	292.98	527.27	-0.0576	3.36	0.14	0.0417
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2277	Necromancer Leggings	898000	5	89.8	89.8	500	203	399.16	203.67	-0.0263	5.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2278	Forest Tracker Epaulets	0	0	0	0	49.99	222.2	1.5	170.72	-0.1564	1	0.36	0.36
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2283	Rat Cloth Belt	0	0	0	0	199	180.14	96.75	90.9	-0.2461	0.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2287	Haunch of Meat	0	0	0	0	0	1.18	0	0.3	-0.1767	1.14	0.07	0.0614
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2289	Scroll of Strength II	3307	16	0.3307	0.0623	0.57	3.83	1.7	3.85	0.0118	28.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2290	Scroll of Intellect II	0	0	0	0	0.43	0.01	0.42	0.01	-0.003	8.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2291	Kang the Decapitator	4000000	5	400	400	300	143.04	348.06	145.49	0.0086	5.5	0.57	0.1036
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2299	Burning War Axe	1495000	4	149.5	149.5	50.7	43	21.64	26.41	-0.1182	5.71	0.29	0.0508
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2300	Embossed Leather Vest	56575	7	5.6575	5.6575	19.01	7.83	13.89	6.31	-0.0033	4.86	0.29	0.0597
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2302	Handstitched Leather Boots	0	0	0	0	0.9	12.08	0.38	6.39	-0.3832	0.71	0.07	0.0986
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2304	Light Armor Kit	2250	9	0.225	0.225	0.21	0.12	0.33	0.09	0.09	54.29	0.36	0.0066
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2307	Fine Leather Boots	0	0	0	0	102.79	39.59	25.66	11.03	-0.1179	0.64	0.07	0.1094
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2308	Fine Leather Cloak	0	0	0	0	30.56	21.26	2.33	5.15	-0.1762	0.71	0.07	0.0986
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2309	Embossed Leather Boots	0	0	0	0	39.12	242.81	14.26	147.92	-0.1902	2.64	0.36	0.1364
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2310	Embossed Leather Cloak	0	0	0	0	4	6.94	11.94	5.79	0.1514	2.86	1	0.3497
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2311	White Leather Jerkin	19990000	3	1999	1999	335.9	502.01	1.43	334.47	-0.172	5.43	0.07	0.0129
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2313	Medium Armor Kit	0	0	0	0	0.25	0.45	1	0.23	0.1435	7.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2314	Toughened Leather Armor	367555	7	36.7555	36.7555	19.26	19.19	16.17	17.98	-0.0502	6.5	0.43	0.0662
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2315	Dark Leather Boots	34650	6	3.465	3.465	6.95	3.85	4.13	3.34	-0.0222	22.79	3.71	0.1628
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2316	Dark Leather Cloak	0	0	0	0	6.9	13.74	0.19	8.29	-0.149	14.86	1.64	0.1104
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2317	Dark Leather Tunic	146250	12	14.625	14.625	15	0.12	14.86	0.1	-0.0009	3.21	0.07	0.0218
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2318	Light Leather	12999	1350	1.2999	1.1599	1.4	0.25	1.66	0.22	0.0244	3460.36	1289.64	0.3727
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2319	Medium Leather	10335	2059	1.0335	0.78	0.94	0.52	1.22	0.51	0.0154	10467.79	1437.14	0.1373
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2320	Coarse Thread	109499	120	10.9499	10.9499	6	4.53	3.42	4.32	-0.0656	484.5	79	0.1631
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2321	Fine Thread	48000	180	4.8	4.7999	4.89	0.34	4.92	0.31	-0.0029	345	3.57	0.0103
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2324	Bleach	140000	120	14	14	13.86	0.15	13.95	0.14	0.0011	278.43	40.86	0.1468
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2325	Black Dye	103114	144	10.3114	10.3114	10.25	1.03	10.22	1.01	-0.004	279.5	71.43	0.2556
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2362	Worn Wooden Shield	0	0	0	0	2000	0.82	1998.1	0.32	-0.0002	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2379	Tarnished Chain Vest	0	0	0	0	9999	0	9999	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2406	Pattern: Fine Leather Boots	0	0	0	0	55	39.4	68.95	40.31	0.0194	2.21	0.36	0.1629
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2407	Pattern: White Leather Jerkin	200000	1	20	20	8.5	9.55	15.23	9.29	0.0564	3.21	0.43	0.134
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2408	Pattern: Fine Leather Gloves	247275	2	24.7276	24.7276	24.73	10.74	25.51	8.9	0.0411	1.79	0.29	0.162
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2409	Pattern: Dark Leather Tunic	80000	4	8	8	9	4	7.32	4.04	-0.0145	5.14	0.29	0.0564
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2447	Peacebloom	23199	212	2.3199	1.94	2.12	0.7	1.41	0.62	-0.0423	729	314.14	0.4309
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2449	Earthroot	27141	306	2.7141	2.714	1.75	0.7	1.6	0.71	-0.003	701.14	214.14	0.3054
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2450	Briarthorn	31642	106	3.1642	3.0224	2	0.93	2.12	0.92	-0.0082	921.36	312.29	0.3389
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2452	Swiftthistle	20000	67	2	1.7499	0.66	0.41	0.76	0.41	-0.0045	518.21	127	0.2451
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2453	Bruiseweed	21426	214	2.1426	2.1426	1.6	0.74	1.05	0.71	-0.0366	1039.71	216.57	0.2083
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2454	Elixir of Lion's Strength	5199	48	0.5199	0.5199	0.84	40.5	0.39	29.98	-0.2025	57.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2455	Minor Mana Potion	146	6	0.0146	0.0146	0.07	0.08	0.09	0.08	0.0393	50.43	0.29	0.0058
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2456	Minor Rejuvenation Potion	0	0	0	0	0.68	0.05	0.71	0.05	0.0052	26.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2458	Elixir of Minor Fortitude	0	0	0	0	0.38	0	0.38	0	0	1.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2459	Swiftness Potion	58785	36	5.8785	5.79	2.54	1.9	5.21	1.43	0.0779	103.64	18.43	0.1778
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2493	Wooden Mallet	0	0	0	0	0.08	0	0.08	0	0	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2504	Worn Shortbow	9990000	1	999	999	999	0	999	0	0	0.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2527	Battle Staff	0	0	0	0	1500	0	1514	0	0.0007	0.07	0.07	1
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2553	Recipe: Elixir of Minor Agility	75000	1	7.5	7.5	3.98	14.1	2.97	9.25	-0.1549	4.07	0.14	0.0344
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2555	Recipe: Swiftness Potion	150000	4	15	15	19	139.8	232.51	87.17	0.1623	4.79	0.71	0.1482
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2564	Elven Spirit Claws	439999	6	43.9999	43.9999	54.6	73.51	130.57	62.64	0.0617	11.29	0.14	0.0124
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2565	Rod of Molten Fire	499000	2	49.9	49.9	68	1244.19	37.43	1067.2	-0.1966	1.43	0.07	0.049
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2566	Sacrificial Robes	102050748	5	10205.0748	10205.0748	10489.5	36662.82	149.62	28651.52	-0.1734	4	0.14	0.035
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2568	Brown Linen Vest	0	0	0	0	0.65	0.54	1.53	0.24	0.6689	0.86	0.14	0.1628
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2569	Linen Boots	50000	1	5	5	10	5	3.75	0	-0.1212	0.29	0.21	0.7241
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	2570	Linen Cloak	0	0	0	0	0.2	1.14	0.53	0.99	-0.0425	1.5	0.21	0.14
